Transaction_ID,Items,Time_Stamp
T0273,"String Hoppers, Potato Tempered, Chicken Curry, Dhal, Dried Fish, Pumpkin",2025-11-16 12:12 PM
T0274,"Fried Rice, Fish Ambul Thiyal, Papadam",2025-11-16 12:13 PM
T0275,"White Rice, Chilli Paste, Chicken Curry, Mallum, Pumpkin",2025-11-16 12:13 PM
T0276,"String Hoppers, Chop Suey, Kiri Hodi, Chilli Paste, Jackfruit, Chicken Curry",2025-11-16 12:14 PM
T0277,"String Hoppers, Dried Fish, Mallum, Chop Suey, Fish Ambul Thiyal",2025-11-16 12:15 PM
T0278,"Red Rice, Kiri Hodi, Pumpkin, Papadam, Dried Fish, Fish",2025-11-16 12:15 PM
T0279,"String Hoppers, Mallum, Brinjal Moju, Papadam",2025-11-16 12:15 PM
T0280,"White Rice, Dried Fish, Kiri Hodi, Chicken, Papadam, Chilli Paste",2025-11-16 12:15 PM
T0281,"Red Rice, Pol Sambol, Fish Ambul Thiyal, Kiri Hodi, Jackfruit",2025-11-16 12:16 PM
T0282,"String Hoppers, Devilled Chicken, Fried Egg, Chicken, Fish Ambul Thiyal, Chop Suey",2025-11-16 12:16 PM
T0283,"Red Rice, Gotukola, Devilled Chicken, Coconut Sambol, Mallum",2025-11-16 12:16 PM
T0284,"String Hoppers, Chicken Curry, Chicken",2025-11-16 12:16 PM
T0285,"White Rice, Potato Tempered, Pumpkin",2025-11-16 12:17 PM
T0286,"White Rice, Fried Fish, Dhal, Fish Ambul Thiyal",2025-11-16 12:17 PM
T0287,"Red Rice, Coconut Sambol, Brinjal Moju, Dhal, Fish Ambul Thiyal",2025-11-16 12:17 PM
T0288,"White Rice, Chicken, Papadam, Chilli Paste",2025-11-16 12:18 PM
T0289,"String Hoppers, Dhal, Dried Fish, Kiri Hodi",2025-11-16 12:18 PM
T0290,"Red Rice, Gotukola, Pumpkin, Fried Fish, Chicken",2025-11-16 12:18 PM
T0291,"Fried Rice, Coconut Sambol, Dhal",2025-11-16 12:19 PM
T0292,"Red Rice, Fish, Devilled Chicken, Potato Tempered, Dhal, Fried Fish",2025-11-16 12:19 PM
T0293,"String Hoppers, Dried Fish, Chilli Paste, Potato Tempered",2025-11-16 12:19 PM
T0294,"Fried Rice, Chop Suey, Papadam, Jackfruit, Gotukola, Chicken",2025-11-16 12:20 PM
T0295,"String Hoppers, Pumpkin, Chicken Curry",2025-11-16 12:20 PM
T0296,"Fried Rice, Brinjal Moju, Dried Fish, Gotukola, Dhal",2025-11-16 12:20 PM
T0297,"Fried Rice, Devilled Chicken, Fried Fish, Chicken Curry, Chilli Paste",2025-11-16 12:20 PM
T0298,"Fried Rice, Fried Egg, Fish",2025-11-16 12:20 PM
T0299,"Red Rice, Chicken Curry, Mallum, Fish Ambul Thiyal, Dried Fish",2025-11-16 12:20 PM
T0300,"White Rice, Dried Fish, Chilli Paste",2025-11-16 12:20 PM
T0301,"White Rice, Chicken Curry, Kiri Hodi, Mallum, Pol Sambol, Fried Fish",2025-11-16 12:20 PM
T0302,"Fried Rice, Papadam, Mallum, Chicken, Chop Suey, Kiri Hodi",2025-11-16 12:21 PM
T0303,"Fried Rice, Pol Sambol, Mallum, Kiri Hodi",2025-11-16 12:22 PM
T0304,"Fried Rice, Papadam, Fried Egg",2025-11-16 12:22 PM
T0305,"Red Rice, Fish Ambul Thiyal, Mallum, Dhal",2025-11-16 12:23 PM
T0306,"Fried Rice, Pol Sambol, Fried Fish, Coconut Sambol, Fish, Mallum",2025-11-16 12:23 PM
T0307,,2025-11-16 12:24 PM
T0308,"White Rice, Chop Suey, Fried Egg",2025-11-16 12:24 PM
T0309,"Fried Rice, Chop Suey, Chicken Curry, Fried Egg",2025-11-16 12:24 PM
T0310,"Red Rice, Jackfruit, Brinjal Moju, Mallum, Chilli Paste",2025-11-16 12:24 PM
T0311,"String Hoppers, Gotukola, Dried Fish, Brinjal Moju, Kiri Hodi",2025-11-16 12:25 PM
T0312,"White Rice, Chicken, Chicken Curry, Pumpkin",2025-11-16 12:25 PM
T0313,"Red Rice, Coconut Sambol, Chicken Curry, Chicken, Kiri Hodi",2025-11-16 12:25 PM
T0314,"String Hoppers, Coconut Sambol, Chicken Curry, Pol Sambol, Dried Fish",2025-11-16 12:26 PM
T0315,"String Hoppers, Dried Fish, Chop Suey, Kiri Hodi, Papadam",2025-11-16 12:26 PM
T0316,"Red Rice, Coconut Sambol, Fried Egg",2025-11-16 12:26 PM
T0317,"Red Rice, Chilli Paste, Papadam, Dried Fish",2025-11-16 12:27 PM
T0318,"Red Rice, Chilli Paste, Pumpkin, Chicken, Fried Fish, Coconut Sambol",
T0319,"Fried Rice, Coconut Sambol, Gotukola, Pol Sambol, Fried Fish",2025-11-16 12:27 PM
T0320,"Red Rice, Coconut Sambol, Fried Egg, Jackfruit",2025-11-16 12:28 PM
T0321,"Red Rice, Kiri Hodi, Papadam, Mallum",2025-11-16 12:28 PM
T0322,"String Hoppers, Fish Ambul Thiyal, Coconut Sambol, Dhal, Gotukola, Chop Suey",2025-11-16 12:29 PM
T0323,"White Rice, Jackfruit, Fish, Fish Ambul Thiyal, Gotukola, Potato Tempered",2025-11-16 12:29 PM
T0324,"String Hoppers, Jackfruit, Chilli Paste, Dried Fish, Chop Suey",2025-11-16 12:29 PM
T0325,"White Rice, Papadam, Dried Fish, Pumpkin, Gotukola, Fish Ambul Thiyal",2025-11-16 12:30 PM
T0326,"White Rice, Mallum, Gotukola, Pumpkin",2025-11-16 12:30 PM
T0327,"String Hoppers, Fried Fish, Coconut Sambol, Fried Egg, Gotukola",2025-11-16 12:30 PM
T0328,"Red Rice, Chicken, Dhal, Fish Ambul Thiyal",2025-11-16 12:31 PM
T0329,"Red Rice, Chicken Curry, Chicken, Kiri Hodi, Brinjal Moju, Coconut Sambol",2025-11-16 12:31 PM
T0330,"Red Rice, Chicken Curry, Papadam",2025-11-16 12:32 PM
T0331,"Fried Rice, Pumpkin, Gotukola, Mallum",2025-11-16 12:32 PM
T0332,"Red Rice, Pumpkin, Mallum, Fried Egg, Fried Fish",2025-11-16 12:32 PM
T0333,"Fried Rice, Pumpkin, Potato Tempered",2025-11-16 12:33 PM
T0334,"String Hoppers, Gotukola, Fried Fish, Kiri Hodi",2025-11-16 12:33 PM
T0335,"White Rice, Kiri Hodi, Devilled Chicken, Pumpkin, Jackfruit, Fried Fish",2025-11-16 12:33 PM
T0336,"Fried Rice, Dried Fish, Jackfruit, Coconut Sambol, Papadam",2025-11-16 12:34 PM
T0337,"White Rice, Fish, Fish Ambul Thiyal",2025-11-16 12:34 PM
T0338,"White Rice, Chop Suey, Pumpkin, Potato Tempered",2025-11-16 12:34 PM
T0339,"Red Rice, Chop Suey, Fried Fish, Pol Sambol, Fish Ambul Thiyal, Fish",2025-11-16 12:35 PM
T0340,"Fried Rice, Chop Suey, Kiri Hodi, Brinjal Moju",2025-11-16 12:35 PM
T0341,"String Hoppers, Gotukola, Chop Suey, Chicken Curry, Fried Fish, Chicken Curry",2025-11-16 12:36 PM
T0342,"Red Rice, Fried Egg, Potato Tempered, Chicken, Coconut Sambol, Papadam",2025-11-16 12:37 PM
T0343,"White Rice, Fried Egg, Chicken",2025-11-16 12:37 PM
T0344,"Fried Rice, Fried Fish, Fried Egg",2025-11-16 12:37 PM
T0345,"Fried Rice, Potato Tempered, Fish Ambul Thiyal",2025-11-16 12:37 PM
T0346,"Fried Rice, Kiri Hodi, Chop Suey, Dhal, Gotukola, Chicken",2025-11-16 12:37 PM
T0347,"Fried Rice, Brinjal Moju, Pumpkin, Mallum, Fried Egg, Kiri Hodi",2025-11-16 12:37 PM
T0348,"String Hoppers, Coconut Sambol, Pol Sambol, Pumpkin, Chilli Paste",2025-11-16 12:37 PM
T0349,"Fried Rice, Chicken, Kiri Hodi",2025-11-16 12:38 PM
T0350,,2025-11-16 12:38 PM
T0351,"Fried Rice, Mallum, Fish",2025-11-16 12:38 PM
T0352,"Fried Rice, Fried Egg, Papadam, Gotukola, Dried Fish, Kiri Hodi",2025-11-16 12:39 PM
T0353,"Red Rice, Fish Ambul Thiyal, Pumpkin, Fish, pol_sambol",2025-11-16 12:41 PM
T0354,"Fried Rice, Chilli Paste, Fried Fish, Gotukola",2025-11-16 12:41 PM
T0355,"Red Rice, Pumpkin, Chicken, Jackfruit, Coconut Sambol",2025-11-16 12:42 PM
T0356,"String Hoppers, Chicken, Fish Ambul Thiyal, Brinjal Moju",2025-11-16 12:42 PM
T0357,"Fried Rice, Mallum, Potato Tempered, Chilli Paste, Fried Egg",2025-11-16 12:42 PM
T0358,"White Rice, Coconut Sambol, Dried Fish",2025-11-16 12:42 PM
T0359,"Red Rice, Fried Fish, Pumpkin",2025-11-16 12:42 PM
T0360,"Red Rice, Coconut Sambol, Pumpkin, Potato Tempered, Chilli Paste",2025-11-16 12:42 PM
T0361,"Fried Rice, Kiri Hodi, Fried Fish",2025-11-16 12:42 PM
T0362,"White Rice, Chicken, Fried Egg, Fried Fish, Fish",2025-11-16 12:43 PM
T0363,"Red Rice, Mallum, Gotukola, Dried Fish, Potato Tempered",2025-11-16 12:43 PM
T0364,"Red Rice, Papadam, Devilled Chicken, Fried Egg",2025-11-16 12:43 PM
T0365,"Fried Rice, Mallum, Fried Fish, Kiri Hodi, Chicken Curry",2025-11-16 12:43 PM
T0366,"White Rice, Fried Fish, Chop Suey",2025-11-16 12:44 PM
T0367,"Fried Rice, Pumpkin, Mallum, Dhal, Brinjal Moju, Fried Egg",2025-11-16 12:44 PM
T0368,"Red Rice, Pumpkin, Jackfruit, Pol Sambol, Dried Fish, Gotukola",2025-11-16 12:44 PM
T0369,"String Hoppers, Fried Fish, Fish Ambul Thiyal, Chicken Curry, Papadam",2025-11-16 12:44 PM
T0370,"String Hoppers, Jackfruit, Coconut Sambol, Potato Tempered",2025-11-16 12:45 PM
T0371,"String Hoppers, Fried Egg, Coconut Sambol, Brinjal Moju, Chicken Curry",2025-11-16 12:45 PM
T0372,"White Rice, Chop Suey, Fish, Devilled Chicken",2025-11-16 12:45 PM
T0373,"Fried Rice, Coconut Sambol, Brinjal Moju, Dhal, Jackfruit",2025-11-16 12:46 PM
T0374,"String Hoppers, Devilled Chicken, Brinjal Moju",2025-11-16 12:47 PM
T0375,"String Hoppers, Fried Fish, Devilled Chicken, Kiri Hodi",2025-11-16 12:47 PM
T0376,"White Rice, Dried Fish, Potato Tempered",2025-11-16 12:47 PM
T0377,"Fried Rice, Fried Fish, Papadam",2025-11-16 12:48 PM
T0378,"String Hoppers, Kiri Hodi, Pol Sambol, Chicken Curry, Fried Egg, Gotukola",2025-11-16 12:48 PM
T0379,"String Hoppers, Fish Ambul Thiyal, Chicken",2025-11-16 12:48 PM
T0380,"String Hoppers, Kiri Hodi, Fish Ambul Thiyal, Papadam, Chicken Curry, Gotukola",2025-11-16 12:48 PM
T0381,"Red Rice, Potato Tempered, Kiri Hodi, Coconut Sambol, Fish Ambul Thiyal, Fried Egg",2025-11-16 12:48 PM
T0382,"String Hoppers, Fried Fish, Dried Fish, Jackfruit",2025-11-16 12:48 PM
T0383,"Red Rice, Fish Ambul Thiyal, Brinjal Moju, Pumpkin, Jackfruit, Chicken",2025-11-16 12:48 PM
T0384,"Red Rice, Mallum, Coconut Sambol, Papadam",2025-11-16 12:48 PM
T0385,"Fried Rice, Chop Suey, Kiri Hodi, Coconut Sambol, Chicken, Papadam",2025-11-16 12:48 PM
T0386,"Fried Rice, Kiri Hodi, Fried Fish, Pol Sambol, Devilled Chicken",2025-11-16 12:49 PM
T0387,"Red Rice, Mallum, Fried Fish, Pumpkin, Devilled Chicken, Kiri Hodi",2025-11-16 12:49 PM
T0388,"Red Rice, Potato Tempered, Fried Fish, Dhal, Chicken Curry",2025-11-16 12:49 PM
T0389,"String Hoppers, Fried Egg, Fish Ambul Thiyal, Dried Fish, Kiri Hodi, Papadam",2025-11-16 12:50 PM
T0390,"String Hoppers, Gotukola, Brinjal Moju, Mallum",2025-11-16 12:50 PM
T0391,"White Rice, Devilled Chicken, Pol Sambol, Mallum, Fried Fish, Kiri Hodi",2025-11-16 12:50 PM
T0392,"Red Rice, Mallum, Brinjal Moju",2025-11-16 12:50 PM
T0393,"String Hoppers, Jackfruit, Mallum, Pol Sambol",2025-11-16 12:51 PM
T0394,"String Hoppers, Coconut Sambol, Chilli Paste, Pol Sambol",2025-11-16 12:51 PM
T0395,"String Hoppers, Devilled Chicken, Chicken Curry, Gotukola, Pol Sambol, Dhal",2025-11-16 12:51 PM
T0396,"White Rice, pol_sambol, Papadam, Kiri Hodi, Devilled Chicken",2025-11-16 12:51 PM
T0397,"String Hoppers, Potato Tempered, Kiri Hodi, Brinjal Moju, Jackfruit",2025-11-16 12:52 PM
T0398,"White Rice, Coconut Sambol, Chilli Paste, Jackfruit, Chop Suey",2025-11-16 12:52 PM
T0399,"Red Rice, Brinjal Moju, Jackfruit, Papadam",2025-11-16 12:53 PM
T0400,"Fried Rice, Fish Ambul Thiyal, Papadam",2025-11-16 12:53 PM
T0401,"Red Rice, Coconut Sambol, Chilli Paste, Brinjal Moju, Fish Ambul Thiyal, Pol Sambol",2025-11-16 12:53 PM
T0402,"Fried Rice, Gotukola, Pumpkin, Fried Fish, Fish",2025-11-16 12:53 PM
T0403,"String Hoppers, Kiri Hodi, Pumpkin, Fried Fish",2025-11-16 12:53 PM
T0404,"Red Rice, Brinjal Moju, Jackfruit, Mallum, Chilli Paste",
T0405,"Red Rice, Fish, Mallum, Fried Egg, Kiri Hodi",2025-11-16 12:54 PM
T0406,"Red Rice, Chop Suey, Gotukola",2025-11-16 12:54 PM
T0407,"White Rice, Devilled Chicken, Gotukola, Fish, Chicken Curry, Brinjal Moju",2025-11-16 12:55 PM
T0408,"Red Rice, Jackfruit, Mallum, Chop Suey, Brinjal Moju",2025-11-16 12:55 PM
T0409,"String Hoppers, Chicken Curry, Coconut Sambol, Gotukola, Chicken Curry, Devilled Chicken",2025-11-16 12:56 PM
T0410,"Fried Rice, Pumpkin, Gotukola",2025-11-16 12:56 PM
T0411,"String Hoppers, Brinjal Moju, Fried Fish, Fried Egg, Papadam, Chicken Curry",2025-11-16 12:56 PM
T0412,"String Hoppers, Brinjal Moju, Fish, Mallum, Chilli Paste, Coconut Sambol",2025-11-16 12:56 PM
T0413,"Fried Rice, Potato Tempered, Papadam",2025-11-16 12:56 PM
T0414,"Fried Rice, Chop Suey, Fish, Fish Ambul Thiyal, Fried Egg, Papadam",2025-11-16 12:57 PM
T0415,"Fried Rice, Coconut Sambol, Chicken Curry, Kiri Hodi, Chicken, Chilli Paste",2025-11-16 12:57 PM
T0416,"White Rice, Papadam, Dhal, Chop Suey, Jackfruit",2025-11-16 12:57 PM
T0417,"Red Rice, Potato Tempered, Chilli Paste, Fried Egg, Coconut Sambol, Devilled Chicken",2025-11-16 12:57 PM
T0418,"White Rice, Fish, Chicken Curry, Pumpkin, Dhal",2025-11-16 12:57 PM
T0419,"White Rice, Potato Tempered, Jackfruit",2025-11-16 12:58 PM
T0420,"White Rice, Fried Egg, Kiri Hodi, Gotukola, Potato Tempered, Chop Suey",2025-11-16 12:58 PM
T0421,"Fried Rice, Coconut Sambol, Jackfruit, Fried Egg, Fish",2025-11-16 12:58 PM
T0422,"Fried Rice, Gotukola, Jackfruit, Fish, Pumpkin",2025-11-16 12:58 PM
T0423,"Fried Rice, Fish, Fried Egg",2025-11-16 12:59 PM
T0424,"Red Rice, Chicken, Chop Suey, Dried Fish, Gotukola, Brinjal Moju",2025-11-16 12:59 PM
T0425,"String Hoppers, Chop Suey, Potato Tempered, Coconut Sambol",2025-11-16 12:59 PM
T0426,"Fried Rice, Pumpkin, Jackfruit",2025-11-16 01:00 PM
T0427,"Red Rice, Coconut Sambol, Dhal, Brinjal Moju, Mallum",2025-11-16 01:01 PM
T0428,"Red Rice, Dried Fish, Fish",2025-11-16 01:01 PM
T0429,"Fried Rice, Kiri Hodi, Dhal, Chilli Paste, Brinjal Moju, Papadam",2025-11-16 01:01 PM
T0430,"String Hoppers, Jackfruit, Papadam, Chicken Curry, Dhal, Dried Fish",2025-11-16 01:01 PM
T0431,"String Hoppers, Kiri Hodi, Papadam",2025-11-16 01:01 PM
T0432,"Fried Rice, Fried Fish, Dried Fish, Pumpkin, Jackfruit",2025-11-16 01:01 PM
T0433,"Fried Rice, Jackfruit, Coconut Sambol, Fried Fish, Chicken",2025-11-16 01:02 PM
T0434,"Red Rice, Chicken, Fried Fish, Dried Fish, Potato Tempered, Devilled Chicken",2025-11-16 01:03 PM
T0435,"String Hoppers, Mallum, Pumpkin, Chicken Curry",2025-11-16 01:04 PM
T0436,"White Rice, Dried Fish, Jackfruit, Papadam, Fried Fish, Brinjal Moju",2025-11-16 01:04 PM
T0437,"String Hoppers, Pumpkin, Fish Ambul Thiyal",2025-11-16 01:04 PM
T0438,"Red Rice, Pumpkin, Dried Fish, Potato Tempered, Chicken",2025-11-16 01:04 PM
T0439,"String Hoppers, Kiri Hodi, Chicken Curry, Jackfruit",2025-11-16 01:05 PM
T0440,"Red Rice, Brinjal Moju, Dhal, Fried Egg",2025-11-16 01:05 PM
T0441,"Red Rice, Fried Egg, Mallum, Dhal",2025-11-16 01:06 PM
T0442,"White Rice, Fried Fish, Potato Tempered",2025-11-16 01:06 PM
T0443,"String Hoppers, Kiri Hodi, Jackfruit, Potato Tempered",2025-11-16 01:07 PM
T0444,"Red Rice, Chop Suey, Fried Egg, Chicken Curry, Jackfruit, Chicken",2025-11-16 01:08 PM
T0445,"String Hoppers, Potato Tempered, Kiri Hodi, Papadam, Mallum",2025-11-16 01:08 PM
T0446,"Fried Rice, Pumpkin, Kiri Hodi, Gotukola",2025-11-16 01:09 PM
T0447,"Fried Rice, Potato Tempered, Fish",2025-11-16 01:09 PM
T0448,"String Hoppers, Devilled Chicken, Papadam, Gotukola",2025-11-16 01:09 PM
T0449,"String Hoppers, Kiri Hodi, Pumpkin, Mallum",2025-11-16 01:09 PM
T0450,"Red Rice, Gotukola, Dhal, Brinjal Moju, Jackfruit, Chop Suey",2025-11-16 01:09 PM
T0451,"Red Rice, Jackfruit, Kiri Hodi, Fried Fish",2025-11-16 01:09 PM
T0452,"String Hoppers, Mallum, Chicken, Fried Egg, Fish, Chilli Paste",2025-11-16 01:09 PM
T0453,"White Rice, Chop Suey, Gotukola",2025-11-16 01:10 PM
T0454,"String Hoppers, Fried Egg, Fried Fish",2025-11-16 01:10 PM
T0455,"Fried Rice, Dhal, Papadam, Chicken Curry, Chicken, Potato Tempered",2025-11-16 01:10 PM
T0456,"Red Rice, Papadam, Chilli Paste, Chicken Curry, Coconut Sambol",2025-11-16 01:10 PM
T0457,"White Rice, Pumpkin, Chicken, Potato Tempered, Mallum",2025-11-16 01:10 PM
T0458,"String Hoppers, Gotukola, Fried Egg, Pumpkin, Kiri Hodi, Devilled Chicken",2025-11-16 01:11 PM
T0459,"Fried Rice, Pol Sambol, Fish, Fish Ambul Thiyal",2025-11-16 01:11 PM
T0460,"String Hoppers, Potato Tempered, Pumpkin",2025-11-16 01:12 PM
T0461,"White Rice, Dhal, Brinjal Moju, Chilli Paste",2025-11-16 01:12 PM
T0462,"Red Rice, Chicken Curry, Coconut Sambol",2025-11-16 01:13 PM
T0463,"Fried Rice, Chicken, Fish Ambul Thiyal, Chicken Curry, Potato Tempered, Chop Suey",2025-11-16 01:13 PM
T0464,"White Rice, Chicken, Dried Fish, Chicken Curry, Jackfruit, Brinjal Moju",2025-11-16 01:15 PM
T0465,"Red Rice, Mallum, Chicken, Coconut Sambol, Gotukola, Dried Fish",2025-11-16 01:15 PM
T0466,"String Hoppers, Fried Egg, Devilled Chicken, Fish",2025-11-16 01:15 PM
T0467,"White Rice, Kiri Hodi, Pumpkin",2025-11-16 01:15 PM
T0468,"Fried Rice, Potato Tempered, Coconut Sambol, Chop Suey",2025-11-16 01:15 PM
T0469,"String Hoppers, Fish Ambul Thiyal, Chicken Curry, Fried Fish",2025-11-16 01:15 PM
T0470,"White Rice, Kiri Hodi, Papadam, Chicken Curry",2025-11-16 01:16 PM
T0471,"Red Rice, Chilli Paste, Brinjal Moju, Chicken, Chop Suey, Coconut Sambol",2025-11-16 01:16 PM
T0472,"String Hoppers, Chicken Curry, Fish Ambul Thiyal, Pol Sambol",2025-11-16 01:17 PM
T0473,"White Rice, Coconut Sambol, Pumpkin",2025-11-16 01:17 PM
T0474,"Red Rice, Chilli Paste, Dried Fish, Brinjal Moju, Potato Tempered, Coconut Sambol",2025-11-16 01:17 PM
T0475,"String Hoppers, Jackfruit, Papadam, Dhal",2025-11-16 01:17 PM
T0476,"String Hoppers, Mallum, Devilled Chicken, Fried Fish",2025-11-16 01:17 PM
T0477,"White Rice, Dhal, Brinjal Moju",2025-11-16 01:17 PM
T0478,"Fried Rice, Coconut Sambol, Kiri Hodi, Chop Suey",2025-11-16 01:17 PM
T0479,"Red Rice, Coconut Sambol, Mallum, Dried Fish, Gotukola, Devilled Chicken",2025-11-16 01:18 PM
T0480,"String Hoppers, Fried Egg, Jackfruit",2025-11-16 01:18 PM
T0481,"String Hoppers, Chilli Paste, Pumpkin, Fried Fish, Pol Sambol",2025-11-16 01:18 PM
T0482,"White Rice, Chop Suey, Fish Ambul Thiyal",2025-11-16 01:18 PM
T0483,"Red Rice, Pumpkin, Potato Tempered, Dried Fish, Devilled Chicken",2025-11-16 01:18 PM
T0484,"String Hoppers, Devilled Chicken, Fried Egg",2025-11-16 01:19 PM
T0485,"White Rice, Papadam, Chicken",2025-11-16 01:19 PM
T0486,"Fried Rice, Papadam, Potato Tempered, Brinjal Moju",2025-11-16 01:19 PM
T0487,"White Rice, Fish Ambul Thiyal, Devilled Chicken, Fish",2025-11-16 01:19 PM
T0488,"String Hoppers, Pumpkin, Jackfruit, Devilled Chicken, Kiri Hodi",2025-11-16 01:20 PM
T0489,"String Hoppers, Chilli Paste, Fried Egg, Potato Tempered, Brinjal Moju, Fried Fish",2025-11-16 01:20 PM
T0490,"String Hoppers, Jackfruit, Chicken Curry, Coconut Sambol, Fried Egg",2025-11-16 01:20 PM
T0491,"White Rice, Jackfruit, Potato Tempered, Gotukola, Fish",2025-11-16 01:20 PM
T0492,"White Rice, Mallum, Chicken, Chilli Paste, Dhal, Fried Fish",2025-11-16 01:21 PM
T0493,"White Rice, Devilled Chicken, Pol Sambol, Coconut Sambol, Dhal, Fried Fish",2025-11-16 01:21 PM
T0494,"Red Rice, Chilli Paste, Fish Ambul Thiyal, Pol Sambol",2025-11-16 01:21 PM
T0495,"Fried Rice, Kiri Hodi, Chilli Paste, Papadam, Coconut Sambol, Fried Egg",2025-11-16 01:21 PM
T0496,"Fried Rice, Fried Fish, Gotukola, Fish",2025-11-16 01:21 PM
T0497,"Fried Rice, Pumpkin, Mallum, Devilled Chicken, Fried Fish",2025-11-16 01:21 PM
T0498,"String Hoppers, Chop Suey, Gotukola, Papadam",2025-11-16 01:21 PM
T0499,"Fried Rice, Gotukola, Mallum, Fried Egg",2025-11-16 01:21 PM
T0500,"White Rice, Pumpkin, Fish Ambul Thiyal",2025-11-16 01:22 PM
T0501,"White Rice, Fish, Devilled Chicken, Gotukola, Chicken, Pumpkin",2025-11-16 01:22 PM
T0502,"White Rice, Coconut Sambol, Papadam, Gotukola, Chop Suey",2025-11-16 01:22 PM
T0503,"Fried Rice, Dhal, Dried Fish",2025-11-16 01:23 PM
T0504,"String Hoppers, Coconut Sambol, Fish Ambul Thiyal, Mallum",2025-11-16 01:23 PM
T0505,"Red Rice, Fried Egg, Fried Fish, Brinjal Moju, Chop Suey",2025-11-16 01:23 PM
T0506,"White Rice, Fish Ambul Thiyal, Potato Tempered, Brinjal Moju, Pumpkin, Mallum",2025-11-16 01:23 PM
T0507,"Red Rice, Dhal, Dried Fish, Chicken Curry, Coconut Sambol",2025-11-16 01:23 PM
T0508,"Fried Rice, Fish Ambul Thiyal, Pumpkin",2025-11-16 01:24 PM
T0509,"White Rice, Fish, Chicken, Dhal",2025-11-16 01:24 PM
T0510,"Red Rice, Chicken, Brinjal Moju, Fish Ambul Thiyal, Chilli Paste, Pumpkin",2025-11-16 01:25 PM
T0511,"Fried Rice, Mallum, Coconut Sambol, Devilled Chicken, Dried Fish, Kiri Hodi",2025-11-16 01:25 PM
T0512,"Fried Rice, Coconut Sambol, Papadam, Jackfruit, Chicken",2025-11-16 01:25 PM
T0513,"String Hoppers, Coconut Sambol, Fried Fish, Gotukola, Pol Sambol, Papadam",2025-11-16 01:25 PM
T0514,"Red Rice, Chicken, Fried Fish, Brinjal Moju",2025-11-16 01:26 PM
T0515,"Fried Rice, Kiri Hodi, Dried Fish",2025-11-16 01:27 PM
T0516,"Red Rice, Pol Sambol, Fish",2025-11-16 01:27 PM
T0517,"White Rice, Gotukola, Dried Fish, Fried Fish",2025-11-16 01:27 PM
T0518,"String Hoppers, Fried Fish, Kiri Hodi",2025-11-16 01:27 PM
T0519,"Fried Rice, Papadam, Coconut Sambol, Chicken Curry, Dhal, Fried Egg",2025-11-16 01:28 PM
T0520,"White Rice, Fried Fish, Brinjal Moju, Potato Tempered, Fried Egg",2025-11-16 01:28 PM
T0521,"String Hoppers, Brinjal Moju, Chicken Curry, Dhal",2025-11-16 01:28 PM
T0522,"Red Rice, Brinjal Moju, Jackfruit, Devilled Chicken, Fried Egg",2025-11-16 01:28 PM
T0523,"String Hoppers, Fried Egg, Brinjal Moju, Potato Tempered, Devilled Chicken",2025-11-16 01:29 PM
T0524,"Red Rice, Gotukola, Kiri Hodi, Pumpkin, Mallum",2025-11-16 01:29 PM
T0525,"Fried Rice, Mallum, Devilled Chicken, Gotukola, Pumpkin, Fish",2025-11-16 01:29 PM
T0526,"Fried Rice, Fried Fish, Fried Egg",2025-11-16 01:29 PM
T0527,"Red Rice, Fried Egg, Gotukola, Potato Tempered",2025-11-16 01:29 PM
T0528,"White Rice, Fish Ambul Thiyal, Fried Fish, Fish, Devilled Chicken",2025-11-16 01:30 PM
T0529,"Fried Rice, Dhal, Mallum, Chilli Paste",2025-11-16 01:30 PM
T0530,"Fried Rice, Brinjal Moju, Pol Sambol, Fish Ambul Thiyal, Gotukola",2025-11-16 01:30 PM
T0531,"White Rice, Chicken, Papadam, Chilli Paste",2025-11-16 01:31 PM
T0532,"Red Rice, Coconut Sambol, Jackfruit, Potato Tempered, Mallum, Dhal",2025-11-16 01:32 PM
T0533,"String Hoppers, Fried Fish, Devilled Chicken, Mallum, Coconut Sambol",2025-11-16 01:32 PM
T0534,"Fried Rice, Fried Fish, Dhal, Potato Tempered",2025-11-16 01:32 PM
T0535,"White Rice, Mallum, Chicken Curry, Fried Fish",2025-11-16 01:32 PM
T0536,"White Rice, Mallum, Jackfruit, Pol Sambol",2025-11-16 01:32 PM
T0537,"Red Rice, Dhal, Brinjal Moju",2025-11-16 01:32 PM
T0538,"String Hoppers, Chicken Curry, Potato Tempered",2025-11-16 01:33 PM
T0539,"Red Rice, Potato Tempered, Fish, Pumpkin, Jackfruit, Fried Fish",2025-11-16 01:34 PM
T0540,"Red Rice, Chop Suey, Chicken",2025-11-16 01:34 PM
T0541,"White Rice, Devilled Chicken, Dhal, Jackfruit",2025-11-16 01:34 PM
T0542,"White Rice, Kiri Hodi, Devilled Chicken, Chop Suey, Gotukola",2025-11-16 01:35 PM
T0543,"White Rice, Potato Tempered, Kiri Hodi",2025-11-16 01:35 PM
T0544,"Red Rice, Chicken, Fried Fish, Gotukola",2025-11-16 01:35 PM
T0545,"Red Rice, Chicken, Chilli Paste",2025-11-16 01:35 PM
T0546,"String Hoppers, Kiri Hodi, Gotukola, Coconut Sambol, Potato Tempered",2025-11-16 01:35 PM
T0547,"White Rice, Dried Fish, Pol Sambol, Chicken, Chilli Paste",2025-11-16 01:36 PM
